movie_id,title,genre,imdb
tt2372776,Harry Dean Stanton: Partly Fiction,"Biography,Documentary",7.4
tt23736044,Monster,"Drama,Mystery,Thriller",7.8
tt2374144,Gintama the Movie: The Final Chapter - Be Forever Yorozuya,"Action,Animation,Comedy",8.3
tt2374902,Metalhead,Drama,7.0
tt2375379,One Piece Film Z,"Action,Adventure,Animation",7.7
tt2375559,1: Nenokkadine,"Action,Thriller",7.9
tt2375605,The Act of Killing,"Biography,Crime,Documentary",8.2
tt23770030,Memoir of a Snail,"Animation,Drama",7.8
tt23770418,Kaguya-sama: Love Is War - The First Kiss That Never Ends,"Animation,Comedy,Drama",8.5
tt23770642,The Secrets of Radha,Drama,8.5
tt23770924,Hostel Hudugaru Bekagiddare,Comedy,7.2
tt23778968,Thelma,"Action,Comedy",7.0
tt2377938,Special 26,"Crime,Drama,History",8.0
tt23782140,Vaazhai,Drama,7.7
tt23782584,Nr. 24,"Biography,Drama,War",7.5
tt2378281,Instructions Not Included,"Comedy,Drama",7.5
tt2378401,Meet the Patels,"Animation,Comedy,Documentary",7.1
tt2378507,The Glass Castle,"Biography,Drama",7.1
tt23789884,Hachiko,"Drama,Family",7.2
tt23790740,Srikanth,"Biography,Drama",7.4
tt2380247,The Central Park Five,"Crime,Documentary,History",7.7
tt2380307,Coco,"Adventure,Animation,Drama",8.4
tt23804378,Three of Us,"Drama,Romance",7.5
tt2381111,Brooklyn,"Drama,Romance",7.5
tt2381249,Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",7.4
tt2381335,Fed Up,Documentary,7.7
tt2382298,Life Itself,"Biography,Documentary",7.8
tt2382320,No Time to Die,"Action,Adventure,Thriller",7.3
tt23849204,12th Fail,"Biography,Drama",8.7
tt2385101,Harmony Lessons,Drama,7.3
tt2385104,D-Day,"Action,Thriller",7.2
tt2385115,Jaco,"Biography,Documentary,Drama",7.6
tt2386490,How to Train Your Dragon: The Hidden World,"Action,Adventure,Animation",7.4
tt2387495,Jalpari: The Desert Mermaid,"Drama,Family,Mystery",7.3
tt23875604,Thugs of Ramaghada,"Crime,Drama",7.9
tt2387627,Zinda Bhaag,"Drama,Family,Musical",7.5
tt2388558,Kidnapped for Christ,"Documentary,Drama,Thriller",7.0
tt2390361,Enough Said,"Comedy,Drama,Romance",7.0
tt2390962,The Unknown Known,"Biography,Documentary,History",7.0
tt2391492,Balak Palak,Family,8.1
tt23950956,This Place Rules,"Crime,Documentary,History",7.2
tt23951378,Leheraee,Romance,7.6
tt23951384,The Colors Within,"Animation,Drama,Music",7.0
tt2395417,Still Life,Drama,7.4
tt2395427,Avengers: Age of Ultron,"Action,Adventure,Sci-Fi",7.3
tt2395469,Gully Boy,"Drama,Music,Romance",7.9
tt2395970,Rewind This!,Documentary,7.0
tt2396224,It's Such a Beautiful Day,"Animation,Comedy,Drama",8.3
tt2396566,20 Feet from Stardom,"Biography,Documentary,History",7.4
tt2396589,Mudbound,"Drama,War",7.4
tt2397535,Predestination,"Action,Drama,Sci-Fi",7.4
tt2398143,Colosio,Thriller,7.3
tt2398149,An Officer and a Spy,"Drama,History,Thriller",7.2
tt23988936,Saali Mohabbat,"Drama,Thriller",7.3
tt2400291,The Barkley Marathons: The Race That Eats Its Young,"Adventure,Documentary,History",7.7
tt2400377,Kaksparsh,"Drama,Family,History",8.1
tt2401223,Richard Pryor: Omit the Logic,"Biography,Documentary",7.3
tt2401621,De marathon,"Comedy,Drama,Sport",7.5
tt2401878,Anomalisa,"Animation,Comedy,Drama",7.2
tt2402186,My Sweet Orange Tree,"Drama,Family",7.2
tt2402200,That Guy... Who Was in That Thing,Documentary,7.1
tt2402927,Carol,"Drama,Romance",7.3
tt2403809,Abar Byomkesh,"Mystery,Thriller",7.0
tt2404181,Belle,"Biography,Drama,Romance",7.3
tt2404217,The Fighter Pilot,"Action,Drama,Mystery",7.3
tt2404425,Woman in Gold,"Biography,Drama,History",7.3
tt2404461,The Past,"Drama,Mystery",7.7
tt2404801,Kumki,Drama,7.2
tt2405792,Elaine Stritch: Shoot Me,Documentary,7.5
tt24059780,Virupaksha,"Action,Horror,Mystery",7.2
tt2406252,Venus in Fur,Drama,7.1
tt24070754,All Your Faces,Drama,7.5
tt24074898,Projapati,"Drama,Family",7.4
tt24075716,Imbam,"Family,Romance",7.6
tt24082438,20 Days in Mariupol,"Documentary,War",8.6
tt24082488,The Eternal Memory,Documentary,7.4
tt2408912,Chorabali,"Action,Crime,Thriller",7.1
tt2409302,Why Don't You Play in Hell?,"Action,Comedy,Horror",7.1
tt2409642,Ghetuputra Komola,"Drama,Musical",7.5
tt2412748,Saving Mes Aynak,Documentary,8.2
tt24132144,Kim's Video,Documentary,7.0
tt24132732,The Deepest Breath,"Adventure,Documentary,Sport",7.7
tt2414046,The Amazing Catfish,"Comedy,Drama",7.0
tt2414166,Led Zeppelin: Celebration Day,"Documentary,Music",8.7
tt2415372,"Inner Worlds, Outer Worlds","Documentary,History",8.3
tt2415458,The Wolfpack,"Biography,Documentary",7.0
tt2417154,Filmage: The Story of Descendents/All,"Biography,Documentary,Music",8.1
tt2417560,Filmistaan,Comedy,7.3
tt24216998,Humanist Vampire Seeking Consenting Suicidal Person,"Comedy,Drama,Fantasy",7.0
tt24218264,IPL (It's Pure Love),Drama,8.1
tt24226474,Jigarthanda Double X,"Action,Comedy,Drama",8.0
tt24244436,Housekeeping for Beginners,"Comedy,Drama",7.0
tt2424988,Gabbar Is Back,"Action,Crime,Drama",7.1
tt2429144,Chambaili,"Crime,Drama,Thriller",7.7
tt2430104,After Tiller,"Biography,Documentary,Drama",7.5
tt2431286,Philomena,"Biography,Comedy,Drama",7.6
tt2438644,Department Q: The Keeper of Lost Causes,"Crime,Drama,Mystery",7.2
tt2442080,Chuck Norris vs. Communism,"Comedy,Documentary,History",7.4
tt2444946,Girl Rising,"Documentary,Drama",7.1
tt2445698,Sheep's Clothing,Drama,7.1
tt2446600,Next Goal Wins,"Documentary,Sport",7.8
tt24485052,Sirf Ek Bandaa Kaafi Hai,"Crime,Drama,Thriller",8.0
tt24516518,Vaalvi,"Comedy,Drama,Thriller",8.3
tt24517458,RDX: Robert Dony Xavier,"Action,Adventure",7.0
tt2452042,The Peanuts Movie,"Adventure,Animation,Comedy",7.0
tt2452386,The Fundamentals of Caring,"Comedy,Drama",7.3
tt2457282,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,"Animation,Drama,Fantasy",7.8
tt2458776,Bears,"Documentary,Family",7.3
tt2458948,Evangelion: 3.0+1.01 Thrice Upon a Time,"Action,Animation,Drama",8.0
tt2459156,Copenhagen,"Adventure,Drama,Romance",7.0
tt2460426,"Park Avenue: Money, Power and the American Dream","Biography,Documentary,History",7.3
tt2464690,The Rack Pack,"Comedy,Drama,Sport",7.0
tt2465378,Australia's Lost Gold: The Legend of Lasseter,"Biography,Documentary,History",8.0
tt2465578,Human Capital,"Crime,Drama",7.2
tt2466684,Heavenly Shift,"Comedy,Drama",7.4
tt2466830,The Short Game,"Documentary,Sport",7.3
tt2467442,K2: Siren of the Himalayas,Documentary,7.1
tt2468774,Confession of Murder,"Action,Crime,Mystery",7.0
tt2469980,Mirchi,"Action,Drama",7.3
tt24701840,Grandhalayam,Mystery,7.7
tt2471640,The Mountain,"Adventure,Drama,Thriller",7.5
tt2472432,Regret!,"Drama,Family,Music",7.0
tt2473476,Be Here Now,"Biography,Documentary,Drama",8.5
tt2474438,Attila Marcel,"Comedy,Drama,Music",7.0
tt2475154,Elena,"Biography,Documentary,Drama",7.5
tt2476214,Ayalum Njanum Thammil...,"Drama,Romance,Thriller",8.0
tt2478746,Gonzaga: From Father to Son,"Biography,Drama,Music",7.5
tt24803454,Antha Naal,Thriller,7.6
tt24807190,BTS: Yet to Come in Cinemas,"Documentary,Music",8.6
tt2481238,Pussy Riot - A Punk Prayer,"Biography,Crime,Documentary",7.0
tt2486678,5 to 7,"Comedy,Drama,Romance",7.1
tt2486682,The Square,"Documentary,Drama,History",8.0
tt2486904,North of the Sun,"Adventure,Documentary,Sport",7.9
tt2488496,Star Wars: Episode VII - The Force Awakens,"Action,Adventure,Sci-Fi",7.7
tt2489734,The Trials of Muhammad Ali,"Biography,Documentary,Sport",7.3
tt2492916,Muscle Shoals,"Biography,Documentary,History",7.8
tt2494362,Bone Tomahawk,"Drama,Horror,Western",7.1
tt24950660,Eternity,"Comedy,Drama,Fantasy",7.0
tt2499076,The Crash Reel,"Biography,Documentary,Sport",8.2
tt2504022,Narco Cultura,"Crime,Documentary",7.2
tt2504404,Wolf,"Crime,Drama,Thriller",7.3
tt2505938,Good Ol' Freda,"Biography,Documentary,History",7.4
tt2507128,Birth of the Living Dead,Documentary,7.0
tt2509922,Where the Trail Ends,"Adventure,Documentary,Drama",7.6
tt2510700,Palace of the Damned,"Horror,Thriller",7.1
tt2513616,Springsteen and I,Documentary,7.2
tt25153418,Purusha Pretham,"Comedy,Crime,Drama",7.2
tt2516280,Dream Team 1935,"Comedy,Drama,History",7.8
tt2518788,1,"Action,Documentary,History",7.9
tt2522328,Shutter,Thriller,7.7
tt25234532,Nuvve Naa Pranam,"Drama,Family",8.5
tt2523832,A Girl Like Her,Drama,7.0
tt25274786,Kannur Squad,"Action,Crime,Drama",7.6
tt2530392,The Little House,"Drama,Romance",7.3
tt2531318,The Beatles: Eight Days a Week - The Touring Years,"Documentary,History,Music",7.8
tt2532528,Dirty Wars,"Crime,Documentary,History",7.4
tt2534634,The Fencer,"Biography,Drama,History",7.1
tt2534648,Love Is Blind,"Drama,Romance",7.3
tt2534660,In the Crosswind,"Drama,History",7.5
tt25366998,Alhamour H.A.,"Biography,Comedy,Crime",7.1
tt25376056,Keedaa Cola,"Action,Comedy,Crime",7.3
tt25377462,A Guilty Conscience,"Comedy,Crime,Drama",7.2
tt25396050,Subhedar,"Drama,History",7.8
tt25405130,Dada,"Drama,Family,Romance",8.1
tt25406412,Inshallah a Boy,Drama,7.2
tt25406500,Iratta,"Crime,Drama,Thriller",7.7
tt2542406,Paradesi,"Drama,History",8.0
tt25425178,A Journey to Kasi,Drama,7.0
tt2543164,Arrival,"Drama,Mystery,Sci-Fi",7.9
tt25433734,Hi Nanna,"Drama,Family,Romance",8.3
tt2543472,Wonder,"Drama,Family",7.9
tt25434834,Viduthalai Part 2,"Action,Crime,Drama",7.6
tt2544766,The Admiral,"Action,Biography,Drama",7.0
tt2545118,Blackfish,"Documentary,Drama,Thriller",8.1
tt2545428,Meru,"Documentary,Sport",7.7
tt25470468,Beyond Utopia,"Biography,Documentary,History",7.9
tt25471950,Flora and Son,"Comedy,Music,Romance",7.0
tt2547584,The Light Between Oceans,"Drama,Romance",7.2
tt2548738,Rich Hill,"Biography,Documentary,Drama",7.2
tt25504694,Route No 17,"Drama,Thriller",7.3
tt25504794,Freedom,"Drama,Thriller,War",7.4
tt25506052,Choo Mantar,Horror,7.5
tt2552296,Ghadi,"Comedy,Drama,Family",7.3
tt2555268,Maidentrip,"Adventure,Biography,Documentary",7.5
tt2555302,Matt Shepard Is a Friend of Mine,"Biography,Documentary,History",7.6
tt2555958,Arrambam,"Action,Drama,Mystery",7.0
tt2556308,Holiday,"Action,Crime,Thriller",7.2
tt2558550,Life According to Sam,"Biography,Documentary,Drama",8.1
tt2560102,Lilting,"Drama,Romance",7.2
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),"Comedy,Drama",7.7
tt2564144,Naduvula Konjam Pakkatha Kaanom,"Comedy,Drama",8.2
tt2564706,Television,"Comedy,Drama,Family",8.2
tt2567712,Starred Up,"Crime,Drama,Thriller",7.3
tt2569398,And Here's What's Happening to Me,"Comedy,Drama",7.4
tt2576852,The Tale of The Princess Kaguya,"Animation,Drama,Family",8.0
tt2577150,Traffic Department,"Crime,Drama",7.3
tt2577990,Valentine Road,"Crime,Documentary",7.0
tt25811580,Perfume,"Romance,Thriller",7.7
tt2582496,Me and Earl and the Dying Girl,"Comedy,Drama",7.7
tt2582502,Fathers & Daughters,Drama,7.0
tt2582782,Hell or High Water,"Crime,Drama,Thriller",7.6
tt2582802,Whiplash,"Drama,Music",8.5
tt2582846,The Fault in Our Stars,"Drama,Romance",7.6
tt2584384,Jojo Rabbit,"Comedy,Drama,War",7.9
tt2585192,Louis Theroux: Law and Disorder in Johannesburg,Documentary,7.4
tt2585208,Louis Theroux: Law and Disorder in Philadelphia,Documentary,7.5
tt2585562,Pizza,"Horror,Mystery,Thriller",7.9
tt2589132,Habibie & Ainun,"Biography,Drama,History",7.6
tt2591814,The Garden of Words,"Animation,Drama,Romance",7.4
tt2593392,Alive Inside: A Story of Music and Memory,"Documentary,Music,News",8.2
tt2594950,The Major,"Action,Crime,Drama",7.2
tt25966332,Error 500,"Action,Sport,Thriller",7.4
tt2597126,Bojhena Shey Bojhena,"Comedy,Drama,Romance",7.8
tt2605480,Wahed men el-Nas,"Crime,Drama,Thriller",7.2
tt2608224,The Butterfly's Dream,"Biography,Drama,History",7.6
tt26084136,Being Mary Tyler Moore,Documentary,7.5
tt2608732,TPB AFK: The Pirate Bay Away from Keyboard,Documentary,7.4
tt2611652,Virgin Mountain,"Drama,Romance",7.4
tt2613012,Thamizh Padam,Comedy,7.4
tt2614684,'71,"Action,Crime,Drama",7.2
tt2614776,City of Gold,"Biography,Documentary",7.2
tt2614860,Marina,"Biography,Drama,Music",7.2
tt2616620,Kranthiveera Sangolli Rayanna,"Action,Drama,History",8.0
tt2617828,Free Fall,"Drama,Romance",7.5
tt2621000,Jolly LLB,"Comedy,Crime,Drama",7.5
tt26229554,Bono & The Edge: A Sort of Homecoming with Dave Letterman,"Documentary,Music",7.8
tt26229612,The Diplomat,"Drama,Thriller",7.0
tt26232890,Valentines Night,Romance,7.7
tt26235412,Shubh Nikah,"Comedy,Drama,Family",7.0
tt26245982,Afternoons of Solitude,"Documentary,Drama",7.2
tt2624704,Kaaviya Thalaivan,"Drama,History,Music",7.5
tt2625030,New World,"Action,Crime,Drama",7.5
tt2625598,Living on One Dollar,"Adventure,Documentary,Drama",7.3
tt26280696,Saachi,Drama,7.0
tt2630898,(Dis)Honesty: The Truth About Lies,"Documentary,Drama,News",7.4
tt2631186,Baahubali: The Beginning,"Action,Drama",8.0
tt26315142,Totem,Drama,7.0
tt26315685,How to Make Gravy,Drama,7.0
tt26331750,Vash,"Horror,Mystery,Thriller",7.9
tt2635622,The Attacks of 26/11,"Action,Crime,Drama",7.0
tt2636124,Ghost in the Shell: Arise - Border 1: Ghost Pain,"Action,Animation,Sci-Fi",7.1
tt2636364,I'm Still Here,"Drama,Romance",7.0
tt2637720,Ghost Adventures,Documentary,7.5
tt2637844,I Won't Come Back,Drama,7.1
tt26394837,Code 3,"Action,Comedy",7.2
tt26420234,Music by John Williams,"Biography,Documentary,Music",8.2
tt26424928,Sly Lives! (aka the Burden of Black Genius),"Documentary,Music",7.6
tt26425683,j-hope IN THE BOX,"Documentary,Music",8.4
tt26439764,Kantara: A Legend - Chapter 1,"Action,Fantasy,Thriller",8.2
tt26440619,Afire,"Comedy,Drama,Romance",7.1
tt26443597,Zootopia 2,"Action,Adventure,Animation",7.5
tt26445355,Vadakkupatti Ramasamy,"Comedy,Drama",8.1
tt26446278,The Count of Monte-Cristo,"Action,Adventure,Drama",7.6
tt26458038,Manjummel Boys,"Adventure,Drama,Thriller",8.2
tt2648034,Annayum Rasoolum,Romance,7.5
tt26489351,Jagamerigina Satyam,Drama,7.4
tt26493916,Sirimalle Puvva,Drama,7.4
tt2650718,Matterhorn,"Comedy,Drama",7.1
tt2650978,The Dark Valley,"Action,Drama,Western",7.1
tt2652092,The Good Lie,"Biography,Drama",7.4
tt26537229,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"Action,Adventure,Animation",7.7
tt26541225,Aatmapamphlet,"Comedy,Drama",8.1
tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Documentary,7.1
tt26548265,Maharaja,"Action,Crime,Drama",8.3
tt26581740,Weapons,"Horror,Mystery",7.5
tt26594061,Joan Baez I Am a Noise,"Animation,Biography,Documentary",7.0
tt2659414,Miracle in Cell No. 7,"Comedy,Drama",8.1
tt26596953,Forgotten Love,"Drama,Romance",7.5
tt2660888,Star Trek Beyond,"Action,Adventure,Sci-Fi",7.0
tt26612950,The Teachers' Lounge,Drama,7.4
tt26629652,Loveable,"Drama,Romance",7.6
tt26658272,Amar Singh Chamkila,"Biography,Drama,Music",7.8
tt26659737,Cheddy Gang Tamasha,"Action,Comedy,Crime",7.6
tt26660021,Aavesham,"Action,Comedy",7.8
tt26674818,Tatami,"Action,Drama,Sport",7.4
tt26675252,Louis Tomlinson: All of Those Voices,"Biography,Documentary,Music",8.6
tt26675379,Vitoria,"Crime,Drama",7.5
tt2667550,Gallipoli: End of the Road,"Action,Drama,History",7.0
tt26677014,The Penguin Lessons,Drama,7.1
tt26678995,Spirited Away: Live on Stage,"Adventure,Family,Fantasy",8.6
tt26683420,John Candy: I Like Me,"Biography,Comedy,Documentary",8.1
tt26684398,Spy x Family Code: White,"Action,Animation,Comedy",7.3
tt26685759,Bheemadevarapally Branchi,Family,7.4
tt26690825,Balagam,"Drama,Family",7.9
tt26691319,Good Night,"Comedy,Drama,Romance",7.7
tt26693652,Invalid,Comedy,7.2
tt26694732,Janata Bar,"Action,Drama",8.9
tt26699538,Samajavaragamana,"Comedy,Drama,Family",7.4
tt2670226,Jîn,Drama,7.2
tt2671706,Fences,Drama,7.2
tt26733325,Homebound,Drama,8.0
tt26733465,Ravikula Raghurama,Romance,8.0
tt2673812,Into the Mind,"Documentary,Sport",7.0
tt2673882,Jatt & Juliet 2,"Comedy,Romance",7.3
tt2674040,Keep on Keepin' On,Documentary,7.7
tt26743210,How to Train Your Dragon,"Action,Adventure,Comedy",7.8
tt26743414,Monsieur Aznavour,"Biography,Drama,Music",7.3
tt26744184,Chaos,"Action,Mystery,Thriller",7.4
tt26744208,Kaatera,Action,7.2
tt2674426,Me Before You,"Drama,Romance",7.4
tt26745657,Madgaon Express,"Comedy,Drama",7.0
tt26758372,Meiyazhagan,"Drama,Family",8.5
tt2675914,In Order of Disappearance,"Action,Comedy,Crime",7.1
tt2675978,Dedh Ishqiya,"Comedy,Drama,Romance",7.0
tt2679480,Sulemani Keeda,"Comedy,Romance",7.0
tt26863503,Karna Pisachi,Thriller,7.9
tt26885613,Hamare Baarah,Drama,7.2
tt26899139,Pyre,Drama,7.8
tt26900526,Emesis Blue,"Animation,Crime,Horror",7.9
tt26903085,Falling in Love Like in Movies,"Comedy,Drama,Romance",8.3
tt26903104,Saripodhaa Sanivaaram,"Action,Crime,Drama",7.1
tt26903465,Sir,Thriller,7.2
tt26915336,Mars Express,"Action,Animation,Mystery",7.5
tt2691722,Het vonnis,"Crime,Drama",7.1
tt26919016,Yuzuru Hanyu Ice Story GIFT at Tokyo Dome,"Documentary,Sport",8.6
tt26923797,Deaf,Drama,7.4
tt2692904,Locke,Drama,7.1
tt26931915,Wanda Sykes: I'm an Entertainer,"Comedy,Documentary",7.1
tt26999050,Ashtadigbandhanam,"Action,Adventure,Mystery",7.3
tt2700330,The Two Escobars,"Biography,Documentary,Sport",8.1
tt27007466,Lubber Pandhu,"Comedy,Drama,Sport",8.1
tt2704212,The Finnish Flash: A Teemu Selänne Story,"Biography,Documentary,Sport",7.1
tt2704816,Who Took Johnny,"Biography,Crime,Documentary",7.1
tt27078110,Just a Minute,Comedy,8.1
tt27078772,Lewis Capaldi: How I'm Feeling Now,"Documentary,Music",7.3
tt27109885,Bhari Taraganam,"Comedy,Drama",7.1
tt27117828,Ari: My Name Is Nobody,"Sci-Fi,Thriller",8.7
tt27118357,Amaran,"Action,Biography,Drama",8.1
tt2712154,Backstreet Boys: Show 'Em What You're Made Of,Documentary,7.5
tt27122291,Raaj Kahani,Romance,8.0
tt27131358,We Live in Time,"Drama,Romance",7.0
tt2713180,Fury,"Action,Drama,War",7.6
tt2713324,5 cm,"Adventure,Drama,Romance",7.3
tt27141553,Hello Meera,Drama,7.0
tt27142469,Nilakanta,Action,9.6
tt2714900,Finding Vivian Maier,"Biography,Documentary,History",7.7
tt27161773,The Eighth Sense,"Drama,Romance",8.7
tt27165281,Dying,Drama,7.4
tt2717168,Celluloid,"Biography,Drama",7.7
tt27171776,Yaathisai,"Action,Drama,History",7.1
tt2718492,Ida,Drama,7.4
tt2719094,Papusza,"Biography,Drama",7.4
tt2719848,Everest,"Adventure,Biography,Drama",7.1
tt27210519,Devo,"Documentary,Music",7.6
tt27219434,Mem Famous,"Comedy,Drama,Romance",7.1
tt2723240,Age of Cannibals,"Comedy,Drama",7.0
tt27250590,Satyam Vadha Dharmam Chera,Drama,7.2
tt2725076,Two Ways Home,Drama,7.9
tt27250815,Mechanic,Drama,8.0
tt27263807,45,"Action,Fantasy",7.1
tt2726560,The Longest Ride,"Drama,Romance",7.1
tt27302079,Aattam,"Drama,Mystery,Thriller",8.1
tt27304247,The Face of the Faceless,Drama,7.9
tt2732932,The Kill Team,Documentary,7.0
tt27348312,Rascal Does Not Dream of a Sister Venturing Out,"Animation,Drama,Fantasy",7.3
tt27367464,Kneecap,"Comedy,Drama,Music",7.6
tt27368317,Maurh,"Action,Drama,History",7.2
tt2737050,"Two Days, One Night",Drama,7.3
tt2737310,Mistaken for Strangers,"Comedy,Documentary,Music",7.3
tt27384970,Chow Chow Bath,"Comedy,Romance",8.1
tt27403986,Juror #2,"Crime,Drama,Mystery",7.0
tt27410895,Let Go,Drama,7.0
tt27410896,Suga: Road to D-Day,"Biography,Documentary,Music",8.5
tt27411198,Garudan,"Crime,Thriller",7.3
tt27417166,Crossing,Drama,7.4
tt2741806,In Bloom,Drama,7.3
tt27426266,Gally Gang Stars,"Action,Comedy,Crime",9.0
tt27431598,Bramayugam,"Drama,Horror,Thriller",7.7
tt27433995,Jumbo,"Adventure,Animation,Comedy",8.0
tt27436132,Identity,"Action,Crime,Thriller",7.1
tt27443234,Fatafati,Drama,7.3
tt27445004,Abang Adik,"Crime,Drama",7.2
tt2746176,Tattoo,Drama,7.3
tt27470768,Usire Usire,Action,7.3
tt27470893,Chandu Champion,"Action,Biography,Drama",7.8
tt27480881,Medal,Action,7.5
tt27490099,Beating Hearts,"Comedy,Crime,Drama",7.0
tt27494634,B&W,Mystery,7.9
tt27496044,Vrusshabha,"Action,Drama,Fantasy",8.7
tt27502227,Pictures of Ghosts,"Documentary,History",7.6
tt27502250,Anselm,Documentary,7.2
tt27502360,Terrestrial Verses,Drama,7.2
tt27502426,Four Daughters,Documentary,7.3
tt27503384,Perfect Days,Drama,7.9
tt27510137,Brahmavaram PS Paridilo,Thriller,8.5
tt27510257,Thalavan,"Crime,Mystery,Thriller",7.2
tt27511275,8 A.M. Metro,Drama,7.7
tt27513017,Jaari,Drama,8.1
tt27521477,Detective Conan: Black Iron Submarine,"Action,Adventure,Animation",7.2
tt2752724,Money for Nothing: Inside the Federal Reserve,"Documentary,History,News",7.3
tt2753778,The Death of Superman Lives: What Happened?,"Documentary,Sci-Fi",7.1
tt27539086,800,"Biography,Sport",7.1
tt27540185,Chithha,"Drama,Thriller",8.2
tt27540542,Lucky Baskhar,"Crime,Drama,Thriller",8.0
tt27542289,Por Thozhil,"Action,Crime,Thriller",8.0
tt27542448,Take Care of Maya,Documentary,7.7
tt27543632,The Housemaid,"Drama,Thriller",7.0
tt27549543,The Saint of Second Chances,"Biography,Documentary,Drama",7.5
tt27550504,Plainclothes,"Drama,Romance,Thriller",7.1
tt27559748,Nedelja,"Biography,Drama",7.2
tt2756032,The One I Love,"Comedy,Drama,Fantasy",7.0
tt27561663,Garudan,Action,7.1
tt27587485,Waves,"Drama,History,Thriller",7.8
tt2758880,Winter Sleep,Drama,8.0
tt27611340,Bachhala Malli,"Action,Drama,Romance",8.2
tt27611709,Winter as Frida Kahlo,Biography,8.2
tt2762506,Bacurau,"Action,Adventure,Drama",7.3
tt27626564,Chaar Lugaai,Mystery,7.2
tt2763304,T2 Trainspotting,"Comedy,Crime,Drama",7.1
tt2764784,Phoenix,"Drama,History,Music",7.3
tt27651767,Leader: Amie Bangladesh,"Action,Drama",7.7
tt27655241,Heat Is On,Thriller,7.2
tt27665353,Weekend Party,"Crime,Romance,Thriller",8.0
tt27665778,Horizon: An American Saga - Chapter 2,"Drama,Western",7.1
tt27671215,English Manju,"Crime,Drama,Romance",7.9
tt27672387,Jokes & Cigarettes,"Biography,Comedy,Drama",7.2
tt2767354,Swamy Ra Ra,Crime,7.3
tt27674982,The Ballad of Wallis Island,"Comedy,Drama,Music",7.4
tt27678883,Controll,"Action,Thriller",8.3
tt27680530,The Lost Century: And How to Reclaim It,Documentary,7.7
tt2768084,Doraemon: Nobita's Secret Gadget Museum,"Action,Adventure,Animation",7.1
tt27694652,Our Secret Diary,"Drama,Romance",7.2
tt27706855,Laughing Buddha,Comedy,7.0
tt2771200,Beauty and the Beast,"Adventure,Family,Fantasy",7.1
tt27714581,Sentimental Value,Drama,7.9
tt27719898,Kaiva,"Action,Drama,Romance",7.7
tt27721079,Voy! Voy! Voy!,"Comedy,Drama,Sport",7.5
tt27721892,Logout,Thriller,7.2
tt27722618,Left-Handed Girl,Drama,7.4
tt27726927,Wham!,"Biography,Documentary,Music",7.5
tt27737950,Blackbird Blackbird Blackberry,Drama,7.1
tt27744719,Thiru.Manickam,Thriller,8.0
tt27744766,Beyaz Hap,"Comedy,Drama",7.2
tt27746058,Circle,Mystery,7.4
tt27751957,El 47,"Biography,Drama",7.2
tt27757690,Zebra,"Action,Crime,Thriller",7.1
tt2776344,Pee Mak,"Comedy,Fantasy,Horror",7.2
tt27773228,Jersey Number 10,"Drama,Sport",7.2
tt2778674,Badri,"Action,Sport",7.0
tt27788968,Explanation for Everything,Drama,7.3
tt27795526,High & Low - John Galliano,"Biography,Documentary,History",7.1
tt27811640,I Accidentally Wrote a Book,"Comedy,Drama,Family",7.3
tt27817389,The Last Viking,"Comedy,Crime,Drama",7.3
tt27834317,Haseena,"Drama,Thriller",7.9
tt27837488,Unknown: Cosmic Time Machine,Documentary,7.2
tt2784462,Everybody Street,"Biography,Documentary,History",7.7
tt27845205,Oka Pathakam Prakaaram,"Drama,Thriller",7.5
tt27845543,Chowchilla,"Crime,Documentary,Drama",7.0
tt27847051,The Secret Agent,"Crime,Drama,Mystery",7.8
tt2785032,The Little Death,"Comedy,Drama,Romance",7.0
tt27850479,Revenge,Action,7.0
tt27851746,Ring Ring,"Comedy,Drama",7.3
tt2785288,Jack Strong,"Biography,Crime,Drama",7.0
tt27853611,Max,Action,7.1
tt27862531,Ajmer 92,"Crime,Drama,History",8.0
tt2786278,Amen,"Drama,Romance",7.9
tt27866781,Kaalidhar Laapata,"Comedy,Drama",7.6
tt27866861,I Want to Talk,Drama,7.1
tt27873991,Abhilasha,Action,7.7
tt27881474,Time Still Turns the Pages,Drama,7.7
tt27881515,In Broad Daylight,Drama,7.3
tt27899596,Imamdasta,Drama,7.2
tt27902121,Super/Man: The Christopher Reeve Story,"Biography,Documentary",8.0
tt27906298,Eldorado: Everything the Nazis Hate,"Documentary,Drama,History",7.5
tt27906902,Chakravyuham: The Trap,"Crime,Mystery,Thriller",7.1
tt27911420,Manas,Drama,7.8
tt27922369,Johnny Keep Walking!,"Comedy,Drama",7.3
tt27922374,Chang An,"Animation,History",7.5
tt27922706,Chhaava,"Action,Drama,History",7.3
tt27925780,Harkara,"Drama,History",7.0
tt27930683,Agni,"Action,Drama",7.1
tt27931052,Pangolin: Kulu's Journey,Documentary,7.5
tt27935495,Viva La Vida,"Drama,Romance",7.6
tt27936770,Bhakshak,"Crime,Drama",7.2
tt2793930,Maryan,"Action,Drama,Romance",7.1
tt2795078,Gasland Part II,Documentary,7.6
tt2797106,Way Back Home,Drama,7.5
